src/restaurantsystem/Main.java:10:	UnnecessaryImport:	UnnecessaryImport: Unused import 'java.nio.file.Files'
src/restaurantsystem/component/item/UpdateItem.java:249:	GuardLogStatement:	GuardLogStatement: Logger calls should be surrounded by log level guards.
src/restaurantsystem/component/item/UpdateItem.java:250:	IdenticalCatchBranches:	IdenticalCatchBranches: 'catch' branch identical to 'ClassNotFoundException' branch
src/restaurantsystem/component/item/UpdateItem.java:251:	GuardLogStatement:	GuardLogStatement: Logger calls should be surrounded by log level guards.
src/restaurantsystem/component/item/UpdateItem.java:263:	CommentRequired:	CommentRequired: Field comments are required
src/restaurantsystem/component/item/UpdateItem.java:263:	FieldDeclarationsShouldBeAtStartOfClass:	FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.
src/restaurantsystem/component/item/UpdateItem.java:263:	SingularField:	SingularField: Perhaps 'backButton' could be replaced by a local variable.
src/restaurantsystem/component/item/UpdateItem.java:264:	CommentRequired:	CommentRequired: Field comments are required
src/restaurantsystem/component/item/UpdateItem.java:264:	FieldDeclarationsShouldBeAtStartOfClass:	FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.
src/restaurantsystem/component/item/UpdateItem.java:264:	SingularField:	SingularField: Perhaps 'jLabel1' could be replaced by a local variable.
src/restaurantsystem/component/item/UpdateItem.java:265:	CommentRequired:	CommentRequired: Field comments are required
src/restaurantsystem/component/item/UpdateItem.java:265:	FieldDeclarationsShouldBeAtStartOfClass:	FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.
src/restaurantsystem/component/item/UpdateItem.java:265:	SingularField:	SingularField: Perhaps 'jLabel2' could be replaced by a local variable.
src/restaurantsystem/component/item/UpdateItem.java:266:	CommentRequired:	CommentRequired: Field comments are required
src/restaurantsystem/component/item/UpdateItem.java:266:	FieldDeclarationsShouldBeAtStartOfClass:	FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.
src/restaurantsystem/component/item/UpdateItem.java:266:	SingularField:	SingularField: Perhaps 'jLabel3' could be replaced by a local variable.
src/restaurantsystem/component/item/UpdateItem.java:267:	CommentRequired:	CommentRequired: Field comments are required
src/restaurantsystem/component/item/UpdateItem.java:267:	FieldDeclarationsShouldBeAtStartOfClass:	FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.
src/restaurantsystem/component/item/UpdateItem.java:267:	SingularField:	SingularField: Perhaps 'jLabel4' could be replaced by a local variable.
src/restaurantsystem/component/item/UpdateItem.java:268:	CommentRequired:	CommentRequired: Field comments are required
src/restaurantsystem/component/item/UpdateItem.java:268:	FieldDeclarationsShouldBeAtStartOfClass:	FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.
src/restaurantsystem/component/item/UpdateItem.java:268:	SingularField:	SingularField: Perhaps 'jLabel5' could be replaced by a local variable.
src/restaurantsystem/component/item/UpdateItem.java:269:	CommentRequired:	CommentRequired: Field comments are required
src/restaurantsystem/component/item/UpdateItem.java:269:	FieldDeclarationsShouldBeAtStartOfClass:	FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.
src/restaurantsystem/component/item/UpdateItem.java:269:	SingularField:	SingularField: Perhaps 'jLabel6' could be replaced by a local variable.
src/restaurantsystem/component/item/UpdateItem.java:270:	CommentRequired:	CommentRequired: Field comments are required
src/restaurantsystem/component/item/UpdateItem.java:270:	FieldDeclarationsShouldBeAtStartOfClass:	FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.
src/restaurantsystem/component/item/UpdateItem.java:270:	SingularField:	SingularField: Perhaps 'jLabel7' could be replaced by a local variable.
src/restaurantsystem/component/item/UpdateItem.java:271:	CommentRequired:	CommentRequired: Field comments are required
src/restaurantsystem/component/item/UpdateItem.java:271:	FieldDeclarationsShouldBeAtStartOfClass:	FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.
src/restaurantsystem/component/item/UpdateItem.java:271:	SingularField:	SingularField: Perhaps 'jScrollPane1' could be replaced by a local variable.
src/restaurantsystem/component/item/UpdateItem.java:272:	CommentRequired:	CommentRequired: Field comments are required
src/restaurantsystem/component/item/UpdateItem.java:272:	FieldDeclarationsShouldBeAtStartOfClass:	FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.
src/restaurantsystem/component/item/UpdateItem.java:273:	CommentRequired:	CommentRequired: Field comments are required
src/restaurantsystem/component/item/UpdateItem.java:273:	FieldDeclarationsShouldBeAtStartOfClass:	FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.
src/restaurantsystem/component/item/UpdateItem.java:274:	CommentRequired:	CommentRequired: Field comments are required
src/restaurantsystem/component/item/UpdateItem.java:274:	FieldDeclarationsShouldBeAtStartOfClass:	FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.
src/restaurantsystem/component/item/UpdateItem.java:275:	CommentRequired:	CommentRequired: Field comments are required
src/restaurantsystem/component/item/UpdateItem.java:275:	FieldDeclarationsShouldBeAtStartOfClass:	FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.
src/restaurantsystem/component/item/UpdateItem.java:276:	CommentRequired:	CommentRequired: Field comments are required
src/restaurantsystem/component/item/UpdateItem.java:276:	FieldDeclarationsShouldBeAtStartOfClass:	FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.
src/restaurantsystem/component/item/UpdateItem.java:277:	CommentRequired:	CommentRequired: Field comments are required
src/restaurantsystem/component/item/UpdateItem.java:277:	FieldDeclarationsShouldBeAtStartOfClass:	FieldDeclarationsShouldBeAtStartOfClass: Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.
src/restaurantsystem/component/item/UpdateItem.java:277:	SingularField:	SingularField: Perhaps 'updateButton' could be replaced by a local variable.
src/restaurantsystem/component/item/ViewItem.java:15:	MissingSerialVersionUID:	MissingSerialVersionUID: Classes implementing Serializable should set a serialVersionUID
src/restaurantsystem/component/item/ViewItem.java:17:	CommentRequired:	CommentRequired: Field comments are required
src/restaurantsystem/component/item/ViewItem.java:17:	NonSerializableClass:	NonSerializableClass: The field 'itemService' of serializable class 'restaurantsystem.component.item.ViewItem' is of non-serializable type 'restaurantsystem.service.ItemService'.
src/restaurantsystem/component/item/ViewItem.java:19:	CallSuperInConstructor:	CallSuperInConstructor: It is a good practice to call super() in a constructor
src/restaurantsystem/component/item/ViewItem.java:19:	CommentRequired:	CommentRequired: Public method and constructor comments are required
src/restaurantsystem/component/item/ViewItem.java:20:	ConstructorCallsOverridableMethod:	ConstructorCallsOverridableMethod: This method may call an overridable method during object construction: JFrame.setDefaultCloseOperation(int) (call stack: [ViewItem.initComponents(), JFrame.setDefaultCloseOperation(int)])
src/restaurantsystem/component/item/ViewItem.java:26:	LocalVariableCouldBeFinal:	LocalVariableCouldBeFinal: Local variable 'fullnames' could be declared final
src/restaurantsystem/component/item/ViewItem.java:30:	AppendCharacterWithChar:	AppendCharacterWithChar: Avoid appending characters as strings in StringBuffer.append.
src/restaurantsystem/component/item/ViewItem.java:34:	AppendCharacterWithChar:	AppendCharacterWithChar: Avoid appending characters as strings in StringBuffer.append.
src/restaurantsystem/component/item/ViewItem.java:46:	CommentSize:	CommentSize: Comment is too large: Line too long
src/restaurantsystem/component/item/ViewItem.java:56:	UnnecessaryFullyQualifiedName:	UnnecessaryFullyQualifiedName: Unnecessary qualifier 'javax.swing.WindowConstants': 'EXIT_ON_CLOSE' is already in scope because it is inherited by an enclosing type
src/restaurantsystem/component/item/ViewItem.java:66:	MethodArgumentCouldBeFinal:	MethodArgumentCouldBeFinal: Parameter 'evt' is not assigned and could be declared final
src/restaurantsystem/component/item/ViewItem.java:66:	MissingOverride:	MissingOverride: The method 'actionPerformed(ActionEvent)' is missing an @Override annotation.
src/restaurantsystem/component/item/ViewItem.java:66:	UnnecessaryFullyQualifiedName:	UnnecessaryFullyQualifiedName: Unnecessary qualifier 'java.awt.event': 'ActionEvent' is already in scope because it is imported in this file
src/restaurantsystem/component/item/ViewItem.java:77:	LocalVariableCouldBeFinal:	LocalVariableCouldBeFinal: Local variable 'layout' could be declared final
src/restaurantsystem/component/item/ViewItem.java:118:	UnnecessaryFullyQualifiedName:	UnnecessaryFullyQualifiedName: Unnecessary qualifier 'java.awt.event': 'ActionEvent' is already in scope because it is imported in this file
src/restaurantsystem/component/item/ViewItem.java:118:	UnusedFormalParameter:	UnusedFormalParameter: Avoid unused method parameters such as 'evt'.
src/restaurantsystem/component/item/ViewItem.java:119:	LocalVariableCouldBeFinal:	LocalVariableCouldBeFinal: Local variable 'im' could be declared final
src/restaurantsystem/component/item/ViewItem.java:119:	ShortVariable:	ShortVariable: Avoid variables with short names like im
src/restaurantsystem/component/item/ViewItem.java:129:	CommentSize:	CommentSize: Comment is too large: Line too long
src/restaurantsystem/component/item/ViewItem.java:130:	CommentSize:	CommentSize: Comment is too large: Line too long
src/restaurantsystem/component/item/ViewItem.java:131:	CommentSize:	CommentSize: Comment is too large: Line too long
src/restaurantsystem/component/item/ViewItem.java:134:	LocalVariableCouldBeFinal:	LocalVariableCouldBeFinal: Local variable 'info' could be declared final
src/restaurantsystem/component/item/ViewItem.java:135:	AvoidLiteralsInIfCondition:	AvoidLiteralsInIfCondition: Avoid using literals in if statements
src/restaurantsystem/component/item/ViewItem.java:141:	GuardLogStatement:	GuardLogStatement: Logger calls should be surrounded by log level guards.
src/restaurantsystem/component/item/ViewItem.java:142:	IdenticalCatchBranches:	IdenticalCatchBranches: 'catch' branch identical to 'ClassNotFoundException' branch
src/restaurantsystem/component/item/ViewItem.java:143:	GuardLogStatement:	GuardLogStatement: Logger calls should be surrounded by log level guards.
src/restaurantsystem/component/item/ViewItem.java:144:	IdenticalCatchBranches:	IdenticalCatchBranches: 'catch' branch identical to 'ClassNotFoundException' branch
